file_name,caption
YpELOEXuK1Hg.wav,A bus idles nearby as a blinker beeps and people talk at low volume in the distance
YMn17pIGDkF0.wav,Some material is crumpled
Y63hysCTg53I.wav,A woman speaking
YqwN4fQL4Izk.wav,Music plays nearby as a horse hooves clop
YBaUtq3TDikw.wav,A pressurized gas is released
Y9g9K3iK0Ktw.wav,Birds chirping lightly
Y63skVA4MS7g.wav,A vehicle engine slowly vibrates
YRQ3PuKjmJOQ.wav,A man speaking through a telephone followed by electronic beeping
Y3N6WuA3A3cg.wav,Heavy rain and thunder
YBXT8H60YQBQ.wav,A human female voice with chanting in the background
Y9ffDRFLXQcI.wav,A car runs and accelerates followed by a man speaking
Y9fljT22gtew.wav,A woman speaking with clanking and child cooing in the background
Y9fsJDFrd-NY.wav,"Helicopter blades roar, and the wind come up rumbling"
Y9ftJH0KWu9w.wav,"Multiple individuals making a speech in unison, followed by a woman talking"
YBXeltUyZFGo.wav,A woman talks while using a spray
Y9fvhCX3VnIE.wav,Mid frequency of a child talking
Y9fzQm-rEjrU.wav,A car passes with a room followed by the revving of an accelerating engine
Y9g3_JP1pjxs.wav,Duck quacking continuously with snapping at the end
YiZnwJgmKTpc.wav,A vehicle engine revving before accelerating at a high rate as tires skid and water splashes
YiZnfCDbXL9o.wav,Sizzling and crackling are ongoing as metal clanking and scraping occur and an adult female speaks
YrG8hmf8ejDo.wav,"An adult male speaks, a snort occurs, and an animal bleats"
YM5uxedzMQgo.wav,Some liquid flows
YWzc3KuBd0XI.wav,A water vehicle is sailing through water with strong wind noise
Yi_7ucwMeqlE.wav,A loud old style telephone ringing and a person talking
YrGT-FW1kadU.wav,"Heavy, continuous wind"
YWziT3sWox68.wav,A vehicle engine rooms and people talk as a vehicle speeds by
YvvreNCiTSTo.wav,"A child laughs, and a man speaks"
YEiwCTtgQVjA.wav,An emergency vehicle siren wails as it drives by
YEixkHWfyPF8.wav,A train approaches and a train horn blares multiple times
YEj37K3gHzxI.wav,A toilet is flushed then a man speaks
YqGE8Ls7V3Fs.wav,Gunshots and explosions with humming of vehicles
YjhvoXOtSnY0.wav,Immediate loud revving of an engine followed by softer rumbling idling with faint intermittent barking in the background
YFAAeEmwaato.wav,A vehicle moves while two young boys talk
YFAGmm-dNfnw.wav,Footsteps shuffling on dirt and metal scrapping against a hard surface followed by a gun cocking then rapid gunshots firing alongside paper popping
YVgsfq8z9ucg.wav,A click and pouring liquid into container
YMeiCeRe6w4c.wav,Shuffling and a vehicle accelerating in the distance followed by a loud popping explosion
Yy58TvLfk7v8.wav,A man speaks over light mechanical humming
YvuK151YWP2s.wav,Several insects buzz with distant chirps of birds
YP6FPlFW50VE.wav,Wind blowing with buzzing nearby insects
Ya-F2KlcgfRU.wav,Humming with men speaking and laughing and a woman speaking in the distance
Ya-8ke8gd60g.wav,Baby crying with a man slightly laughing and then one woman talking and another woman talking
YqwRmGrMT2gU.wav,A medium sized aircraft takes off from the airway with the wind blowing in the background
YqFXr0AW-zJk.wav,"A rumbling, click, coughing, whistle and man speaking"
YWMxntDSGp3A.wav,A light hammer tapping in the background is followed by a slow drill
Y9FNK87ppnog.wav,"A deep, slow snoring"
YriuGGhE1avc.wav,A dog barking and whimpering alongside camera muffling and a man briefly speaking through a television speaker in the background
Y0Ax4Xwc78Hs.wav,Raindrops falling on surface
Y9FAk7ZBo2Us.wav,Clock is ringing several times
Y9FABz-xEnQA.wav,Drilling noise followed by a thump and someone breathing in deeply
Y9FIwsgnAqGY.wav,A fly is buzzing while a man and woman are talking
Y9FG92B_xVXo.wav,Water trickles then a toilet then a toilet flushes and water swirls
Y9FF3IUTOlvc.wav,Ticking and ringing of a clock
Y--EG-JqO4S0.wav,"A click found by the ignition, then the engine of a motorcycle idling."
Y--CHY2qO5zc.wav,A clock is chiming
Y--IVng5n_Mw.wav,Vehicles pass by and a horse neighs
Y--Gy6Dsgf1A.wav,Water running with a female speaking
Y--KjQn5OdHA.wav,"Something is vibrating, then man is speaking"
Y--KR9VeFjSs.wav,A male voice speaking in a foreign language with faint children's voices in the background
Y--L3BCCcGEw.wav,Large group of people clapping
Y--L22BmDI6E.wav,The dog is whimpering sadly
Y--Lj4Y_96f0.wav,Thumping sound as buzzing sounds in the background
YAq6ZSmaH8pg.wav,Welding machinery type sounds with muted male voices in background
YAq-o9Eve-Oo.wav,A loud explosion
YAqRxYs36-KA.wav,Music followed by a man speaking while sirens blare in the background
YAqHDvfZvFqo.wav,An infant crying and a woman speaking
YUzhD8PrtWA8.wav,A man breathes in and burping
YAqGm58asT30.wav,A woman speaking
Yrp66PomYgmI.wav,A man imitates a dog barking and a cat meowing
Ye5QIXyNDQ0M.wav,Water running from faucet then male speaking
YrpMC1GR4WdE.wav,Several insects hum followed by banging and people speaking
YYkgD6frBOEg.wav,Gathering of people with indistinct chatter begins with a loud burp
Ye5mHdmvF8uc.wav,Birds chirping in the background
YJC8TDJnubFg.wav,Something clings then running occurs while someone speaks
YlCEFXQnrk7Y.wav,A signal is interrupted and a woman speaks on the phone
YeQb-HdWptv8.wav,A horn honking followed by a bell ringing and clickety-clanking
YeQr9Skl5jj0.wav,A man speaks and there is a beep
YeQjsb2Abm6M.wav,"A man sneezes, after which a man talks quickly nearby"
YvNBZJqbiv0c.wav,Train running blowing horn with children crying in the background
Y3mf6kC4v0o4.wav,A woman is giving a speech
YhzePgnIpUuk.wav,A frog is chirping over and over
Ypbs0AiZrCpM.wav,A man talking followed by another man talking as birds chirp in the background
YDkSKKaom1-c.wav,An engine running consistently with brief male speech
YhzdXr0yU6qI.wav,A sharp and loud engine of a jet
YDkSFdTiSDa8.wav,Someone sneezes several times
YT3f3Y-eO7Bo.wav,A heavy rain shower with a huge thunder crack
YwlfuuAoq0-A.wav,"A bus drives, lets out some steam from the brakes, and toots the horn quickly"
YwlQe8mIhseg.wav,Wind blows as waves crash against a shore
YIkw-qu-S0xg.wav,"A child speaks quietly, and then a cloud whooshes up"
Y30AUXwi_aaE.wav,A woman speaks as a sewing machine runs
Y30A0MXFDdbU.wav,Women giving a speech
Y302hJB7boVM.wav,"Roaring is present, an electronic horn blows a tune, and a child laughs"
Y3-xsTZJtcdY.wav,Man speaking in foreign language and sirens
Y303eTeWTtSQ.wav,A woman is giving a speech
Y303PqOqBJ5I.wav,Rain falling at a steady rate outdoors
Y3-s_1bIZj4E.wav,"An adult male speaks, ratcheting occurs, and a group of people laugh"
Y6wtUZBZIjBs.wav,A man talking while a cat is screaming
YDT1WrAVRtX8.wav,A woman talks while a baby cries
YSeTVaO3MS8Y.wav,A medium sized engine idles nearby and there is little variation in the hum
YDT8XPPXj0zQ.wav,The revving of a car engine
Y6x2QaNrc9so.wav,Gurgling and clicking underwater
YDTBJhSfEPJE.wav,A woman speaks nearby
YCz7enIlZt_A.wav,A motor vehicle drives by slowly
YRHFOBkGEvk8.wav,A person talking and a spraying sound
YTIX77_ZSboY.wav,Some persons laugh
YGc-5pJnd6VM.wav,Violins faintly playing in the background followed by a toilet flushing
YTIf2vCecpVY.wav,"Water rushes loudly and then stops, followed by a faucet dripping slowly"
YGc9PXap0PUk.wav,An helicopter flies and a beep sounds several times
Y87em5FI07E8.wav,A car engine accelerates
Y87exZTeqVT0.wav,A diesel engine is being revved up and throttled down alternately
Y87_yKRkLiZk.wav,"An adult male is speaking, a thump occurs, and paper crinkles"
Y8KsXg3vec_E.wav,Several birds are chirping quickly
Y8KskMOm3vDE.wav,A race car passing by
Y8Ko7MzCysqo.wav,A female voice speaking
Y87d3SpFGttE.wav,A cat meows gently one time
Y8KlpHZnvqvk.wav,Man speaking and an engine in the distance
Y8Kmpd_n__FA.wav,Spraying and rattling with vehicles passing by in the background
Y8KbE4rnLyC8.wav,A train is coming down the train tracks then suddenly hisses out loud
Y8KkwEkVnGSM.wav,Two men are having a conversation then one laughs and a diesel engine revs up slightly then idles
Y2Zctd8ryM9M.wav,Train horn honking
Y8Kv0Oju_o84.wav,A baby crying with a woman laughing and talking
Y8Kwe4yi9vLI.wav,"Birds and insects chirp outdoors, in nature"
YWwCPpijl7_s.wav,A vehicle motor idles and chains clank
YWQsD5BeHcVM.wav,A repeating beeps with some breathing
Y0SWfAXx9nBY.wav,A woman speaks over a metallic thud and persistent sizzling
Y87fHLMD9WOI.wav,A large group of people laughing and screaming
YwMWT45hxPNs.wav,Man speaking then steady beeping
Y0SOTM0drxDo.wav,Man speaking continuously
Y0SQVoHFcX7A.wav,Sawing of wood products
Y0SVe3nol4qQ.wav,Forceful spray with male voice
Y0SVs01jxcE4.wav,Rumbling with echo voice
Y0SKZWkFza5I.wav,"An adult male is speaking, and emergency vehicle alarms are sounding"
Y0SKchbYpXzA.wav,Man speaking out loud
Y0SLAVmayiCk.wav,"A motor is running and vibrating, and a hiss occurs"
Y0SMRd9osrZo.wav,Computer noise with electronic popping and whirring sound followed by a woman speaking
YYxxLoPsJnFY.wav,A loud close buzz of an engine and then it makes a dying noise followed by a quiet low hum and finally a small rev of the engine
YYxqJLyxxF4g.wav,Plastic clanking followed a toilet flushing while an air ventilation system blows air in the background
YYxoqN2kmJtQ.wav,Man talking then whistling and talking again
YYxmNXHQ87Bw.wav,Big dogs bark and a woman yells at them
Y5jA74pcBcIU.wav,High pressure spraying
YN_gQ7tNVFI4.wav,A man talking and a neighing horse noise
YYy0lUHD6zlM.wav,A man and woman are speaking followed by laughter
YZcHlqXoQ4CQ.wav,One man talks nearby and other man talks on the phone
YN_a2tbrLxCQ.wav,Pigeon wings flap and pigeons coo as two women speak
YxmrQZjbxy2c.wav,A woman speaks with some crinkling plastic
YxmtdCviAsEw.wav,Humming of a passing train with a blowing horn
YxmWcdq0CKgM.wav,Plastic clacking as a cat is meowing followed by metal lightly rattling alongside footsteps walking on a hard surface then a man speaking
Yxm_bj_gEQg4.wav,A man speaks with bird vocalization in the background
YWQdaHqrmXLA.wav,Ticking of a coo clock followed by a single coo and a brief musical note
Yy-bboV_t9uQ.wav,A clock ticks and a man speaks with a child speaking in the distance
YA-pKyhTMv_E.wav,"Young and adult people are talking and shouting, the wind is blowing, an adult female speaks and laughs in the foreground, and an adult male speaks in the background."
YA01VB5lBeyk.wav,A thunder storm is present while traffic honking is present
YA013tzZdTpg.wav,A man speaking followed by a loud horn
YA-ni6bLwLzs.wav,Rustling followed by loud sizzling
YA-n3vzBoYAE.wav,A males' monologue through an instrument that transforms sound waves
YA-omIr_4vMs.wav,A man giving a speech
YA-oOPbebAu0.wav,Engine idling consistently
YA04f3qmQY_Y.wav,Light rustling
YA02FI-n7uDk.wav,Engine being started and revving rapidly
YRMK34myWilQ.wav,A man speaks as rain falls on a windshield
YGCSZpxuezz8.wav,A dog whimpers and moves around
YGCPvr-HKAx8.wav,"A high pitched, continuous beep"
YGCkJYLYsZuc.wav,A woman is speaking with crickets and other natural noises
YyHTCM_bHiRg.wav,A person whistles and then whistles and snaps their fingers
YENaUoYrOwFg.wav,People speak and laugh as water is splashed and wind blows
YUoyLo_ehkGM.wav,A vehicle idles and revs an engine
Ytprgx82yD80.wav,A small engine idles and then changes gears followed by a high pitched squeal
YlGAXCeeEkq8.wav,A child talking and humming
YlG53kaXBKAM.wav,A man talks loudly nearby as plastic crumples
YlGNPgsJKdew.wav,A car speeds around and grinds into gear loudly as the tires squeal
YlGDyKqRoPZM.wav,"Water splashing and light, rapid beeping"
YlGOqrOhXWFE.wav,An electric engine works nearby
YlGU2z6t02JU.wav,"A person talks nearby, and then water pours out of a faucet"
YiJkrACtvMRY.wav,A high pitched whirring noise
YBGP0jj1CKb0.wav,Person talking and a sneeze
YbC2wxTOfl-I.wav,A train steam whistle blows as the train gets near and passes by and the wind blows
YBG19hKVmHYc.wav,A person is speaking and a car revs up and takes off
YBG-Mv2wZijE.wav,Hissing and a man speaking followed by bells and horns
YBGD9RcVDWGY.wav,A vehicle driving and shifting gears
YBG5YjxfAhcU.wav,A man speaks followed by banging and then sizzling
YBGEOUuzxN94.wav,Breathing followed by an infant laughing
YBGHYoAqieFM.wav,Pigeon cooing and a click
YBGGZjZYhH9E.wav,A rubbing and scratching noise
Y-Hq5zJB41X4.wav,Adult man speaking continuously
Y-Hwn7UdBguE.wav,Aniamal walking in dry grass
Y-Hx1kSTUxHw.wav,Motor running before heavy wind blowing
Y-HmpSQ-yFFc.wav,Flushing with man speaking in foreground
Y-HmuMoykRqA.wav,Truck idling as a motorcycle slowly approaches
Y-Hnh9w9tKHQ.wav,"Male speech, female speech, both laugh and a cat meows"
Y-HnhPxiYLLU.wav,Multiple dogs bark loudly
YKlB5tMNnfnU.wav,Several birds tweet
YlEZVLRAn7d4.wav,Consistent murmuring and an engine running followed by a hissing
Y-HxRz4w60-Y.wav,Police sirens are wailing
Y-HyAJywEq4c.wav,A girl speaking and a signal passed by the end of the speech
YZp2rhg4nhfc.wav,A man is loudly narrating over tense music followed by thunder sounds
Y6kG4su7eRsg.wav,"Liquid is popping, and metal scraping and clacking occurs"
Y6kHnB3jbxfU.wav,Clinking of keys before an engine starts
Y6kI5Yr-5cmQ.wav,A speedboat cruising on splashing water as wind blows
Y6kKs7UKCUBA.wav,Some mechanical humming as food is fried
Y6k2TeHarbKE.wav,"An adult male is speaking, and another adult male is speaking over an electronic device"
Y6kBFHvnHPxY.wav,A vehicle idles and sputters as people speak
Y6kD2bwH-zwI.wav,A woman laughs then a dish clangs
Y6kEKo-Evpfw.wav,A baby cried and a man speaks
Y6kL0CA9wkCE.wav,People are talking and laughing and a baby is crying
Y6kLmlbkWJZ8.wav,High pitched ringing and vibrations
Ylokni4Swshs.wav,People and children speak then sheep bleat
Y5BC2h11FoVo.wav,"Strong wind is blowing, and rustling is present"
Y5BEhXgn_NwA.wav,"Music is playing, water splashes, and tapping occurs"
Y5BGmrV7_qVE.wav,Snoring is occurring
Y5BGx1gWVNxw.wav,A dog is barking
Y5B7q58beW8M.wav,A child and a woman talking
Y5B8SVIhkFfM.wav,"An electronic female voice occurs, then a clatter, and an adult male speaks"
Y5BAeJtO1YFk.wav,An engine attempting to start up
Y5BB6fY-LyCI.wav,"A man speaks, plastic is crinkles"
YfuZPOnUN-mE.wav,People loudly talking with water sounds and splashing
YfuhURqYL0ds.wav,Rain falling hard with some distant church bells then thunder roars followed by music
Y5BI57ViCgLo.wav,"Traffic passes, people speak"
Y5BJjFZjauZo.wav,"Wind blowing hard, some splashing"
YfuYJiapEs4E.wav,A man talking followed by applause
YHxPESKB_BcA.wav,Water running continuously with some rustling
YNVtuoTheLLg.wav,A person snores multiple times nearby
YO8bUfZHHhmY.wav,A man speaking briefly as a motorcycle engine is running idle before revving then accelerating
YDIudTbsp9i8.wav,An engine works in idle while some door is opened
YDJ-_eMVr1fg.wav,A woman speech nearby
YhFS6qQHvPv0.wav,Pigeons coo and wings flap then wind blows
YhR4yCBi-nRg.wav,A soft clacking sound then a whirring sound
YG8aH3-5GgoM.wav,Loud and sharp whirring of a toy motor
YhQskQ7LrX8w.wav,Crumpling and a woman speaking
YjqWkSx_AJj8.wav,Birds chirping followed by gallops
Y-Wd1pV7UjWg.wav,A train whistle blowing as the train pulls through the railroad
YE_m_hNKUc-Q.wav,A woman giving a speech
Yd5QefwbKpsk.wav,"A helicopter engine is running, with a high-pitched whine, and rhythmic whirring and vibration of the rotors are present"
YBRreaGUD7y4.wav,A man speaking on a microphone
YE_sLru7Mrxs.wav,White noise and faint tapping
Yd5I16-LEjU4.wav,A race car revs up loudly several times
Yp33eqkAOo1I.wav,A child babbles and a woman talks
Yp2mi4GIwKgo.wav,Sirens ring near and far followed by a light click
Yd5OpJ2XBxQI.wav,A person talking with clanging sounds
Yp2Vu2H0_47Q.wav,Snoring repeating several times
YBRnPYH9WHSM.wav,Loud beeps with intermittent low frequency beeping
YMw02boQDOV0.wav,A person talking with sizzling sounds in the background
YjqoScZj0e0k.wav,A quick loud brushing starts and then a man talks over it
YMwDqbm2Q_zA.wav,Sounds of nature in the background as a lady talks followed by a bird trilling
YI6g-XTQ3wR0.wav,Buzzing while someone is burping
YoLO9TdXLJcY.wav,A man is speaking and a cat meows lowly
YyNZsUoSPJkQ.wav,A man speaks with some gurgling and rustling
YyNEVcBZT8t8.wav,Someone laughs loudly nearby
YyNReRb8diQw.wav,A man talking followed by a beep then a man talking and crickets chirping
YyNV9DBk4cd0.wav,Video game punching swooshing and thuds
YyN40RpT1DyQ.wav,Food sizzles and a woman speaks softly
YyN5CjvUw7_Q.wav,Rustling and humming with men speaking
YyN7oKTFCDwg.wav,Birds cooing loudly with a tap sound
YyNDtm63Rmjc.wav,A man talks while an engine works and water splashes followed by a horn and another man talking.
YrMrcG0iYw24.wav,A dog whimpers multiple times nearby
Ye3X2k3r_l7U.wav,Typing on a computer followed by a man speaking
Ye3e3gd5iLUQ.wav,Some birds tweet
Ye3b_DSBbPAQ.wav,A motorcycle revs as people talk and music plays in the background and the engine grinds
Ye3Gs2OBE3D8.wav,An object is rubbed while a man talks
Ye3M6_s2Wi34.wav,Train horn follow by laughter
Y0ug7br6AHTA.wav,A male speaks as an audience cheers
Y0uh482kj4sY.wav,A person is talking while a horse gallops by
Y0uab4-3d6MM.wav,Cats are meowing and thumping is present
Y0uc56X2pmRM.wav,A person sneezes
Y0ud8qQvSAok.wav,Muffled thunder cracks in the distance
Y0ueI91cT9lI.wav,Power tools are being used
Y0uOM8yM71v4.wav,Very loud honking horns with chattering in the background
Y0uPdfqKETrk.wav,A large motor vehicle engine is idling
Y0uRkdMtCuDM.wav,Dog barks while squeaky sound plays
Y0uU9PiR8_C8.wav,A person snoring loudly
YoaZKycjwjWg.wav,A water tap runs while water bubbles.
Yjt8iDiK32A0.wav,Adult man speaking followed by drilling
YnPVeOVpZXEg.wav,A young girl and a man talking as food and oil sizzle in the background
Y1k_ECUduVpw.wav,Birds chirp as an animal bleats and snorts
YgFZj9WCa1Jo.wav,The revving of an engine followed by a man speaking in the background
YgfDmaNtTHag.wav,A loud thump occurs
Yjt9-Bw28j5o.wav,People yelling sporadically while water is streaming followed by a big splashing sound
YKaxCm4mV288.wav,Spraying and then a man speaks followed by a cat meowing
YKawfCh0J29g.wav,Humming and vibrating of an oncoming train blowing a horn
Y1kZZJGllXv4.wav,"People speak, some clanking and splashing as a motor boat moves down the water"
YtD42FsFY3XU.wav,A device vibrates multiple times loudly
YnnH_LZEXn3w.wav,People yell while a vehicle engine revs
Yk6MvwZqG-qI.wav,A woman speaking with intermittent hissing
Ynn8UQPwuGZs.wav,"Low pitched, steady snoring"
Yk6DFsMpKIa8.wav,A man speaks nearby as a clock ticks quietly
YenPbjVp_xSA.wav,A vehicle engine revving several times
YenQWcDcqHgU.wav,"Muddled voices are speaking over a loud speaker in the background, followed by vehicle acceleration and wheels skidding"
YenAv6jWNHN0.wav,A person talking and typing and clicking noises
YQfpIOoQp9wE.wav,An engine chugging together with light wind followed by a bang
YKaiEiBzjlzM.wav,A spray is released
YJknhsViZAjI.wav,A series of dog bark followed by a pig oinking and squealing
YrNBi_JQherY.wav,A train horn is triggered and then a train moves getting closer
YJl0jd63xumE.wav,Some object is hit followed by a drill tool working
YJl0xgJD835M.wav,Light repetitive ticking with some rustling
YjszEQ9Rsot4.wav,Rain falls with thunder and then a vehicle moves nearby
YEWTPLP9Jj2E.wav,A child is singing softly in the quiet
Y38ktMmVHJHs.wav,An engine is running then revs up and the vehicles tires squeal
Y38kt00HZSXU.wav,A door shuts followed by a speaking woman and a young boy
Y38nQ1G9XbUs.wav,A drill starting and then stopping and then starting again
Y38kxafEPasg.wav,A dog barks and then is quiet
YCmr5eUth66c.wav,A motorcycle engine idles then revs
Y38ozrhpKHxo.wav,"A person burps, and two young females speak and laugh"
Y38sinfw97zE.wav,Pigeons coo and chirp
Y38rpGMJA_HI.wav,Heavy breathing followed by a fart and speech
Y38u6r0aaw6Q.wav,An engine idles in the background
Y38trBpaXabk.wav,A motor accelerates accompanied by a clacking noise
Y1VudZZ5XY6Q.wav,Electric bells ringing
Y1VvEmCXxm3w.wav,Dogs are growling
Y1Vk7wAjtFA4.wav,Typing on a computer keyboard
Y1VtW0uDJbUg.wav,A woman is giving a speech
Y1V_wmHuk6x0.wav,Explosions and repeated bursting gunfire
Y1Vf0l2lIh6Y.wav,A truck is revving its engine
Y1V_hQaXz7Ic.wav,"Splashing inside a pool, a large crowd cheers, a man is heard over the loudspeaker"
Y1VxTIXI55us.wav,An adult male speaking followed by a sliding door shutting
YNieXMkIZcf8.wav,Thunder echoes and lightning strikes
Ybjmx-_TA8iw.wav,A dog whimpers nearby
YbjqGMU22UOo.wav,A child is speaking while a dog barks in the background followed by a woman speaking
YSaUDkGYRZHE.wav,A man laughing
YrGXFJ3blevw.wav,A toilet flushes and water drains
YbjWaP1HitMA.wav,Sander running and sanding wood
YbjHPNqGWmcE.wav,A heavy rain with thunderstorm
YrKDqrGoH27I.wav,A child speaks very loudly
YbjdhhTg_jsU.wav,A clock ticking as a man is speaking
Y7ZkUL-dx4w8.wav,Inset buzzing is occurring
Y7Zk7_uDeUck.wav,Men talking and laughing with cutlery clinking and car engine sounds passing in the background
YK9KdTtdCRWw.wav,Multiple telephones ring while a distressed man grunts and things are smashed
YKQksQO1m1yU.wav,A long honk with person laughing and car passing by
YK9VErlUVemg.wav,High pitched buzzing and intermittent hissing
YK9VVnbspEHU.wav,A helicopter flying in the distance
Y-JTqBXPtpI4.wav,Man is speaking into a microphone
Y-JP_MEol_8I.wav,"Water running, sink, water faucet"
Y-JOMOpYnFRI.wav,Man giving a presentation to an audience
Y-JNhHg4hhg4.wav,Audience clapping and cheering
YiZX0LDzEVVk.wav,A man speaks followed by some crinkling and slow vibrations of a sewing machine
Y-JKnrzprvBc.wav,Music with various people speaking over each other
Y-JFFbS1Z8DE.wav,Sheep are bleating and people are talking
YgFoGnMoErgo.wav,A child speaks while wind blows
YrGer_Ok6sXk.wav,An airplane engine runs
Y-JXX1SwOMpk.wav,An adult man is speaking then a dog groans and adult man and women laugh
Y-JWHtPYm3Yc.wav,A race car is driving around the track
YLguaoQAra7k.wav,A man speaks while crickets sing
YLgpehXwUqYo.wav,Sewing machine running fast then stopping
YmAV_hFh2pV0.wav,A machine is spraying in long and short bursts while an echoing click occasionally goes on
YDiEpr3JKK-o.wav,"People talk quietly in the distance, and then a car horn sounds loudly multiple times"
YrGlnZCmG78c.wav,Mechanical humming with digital beeping and a woman speaking over loud knocks
YKovg7t2111w.wav,Wind blows into a microphone
YjPLYyhkcrlA.wav,Emergency sirens wailing as a truck accelerates and drives by followed by two vehicle horns honking
YjPELwah27Ho.wav,An industrial toilet flushes fast with a lot of power
Y7ZnGXsB6eEE.wav,A truck engine idles loudly outside
YKooNUpyflCE.wav,A small electric motor buzzing with wood thumping three times
YjPkwphjSGVQ.wav,"Winding blowing, a person speaking and a clumping noise"
Y7ZlPyeyaGXY.wav,A car engine idling followed by some clicks
YWz0M4nUo-gs.wav,"A crowd of people applause loudly, after which the crowd talks quietly"
YQRlM_dBJVZ0.wav,A man snores several times nearby loudly
Yy86-VrPVKbM.wav,A boat runs continuously and wind blows
Y63cUu_yjZck.wav,A cat meows and hiss while people laugh
Y-eyj-CwoHRw.wav,Crinkling of paper or plastic and then a man speaks
Y-ey8m2tHN5k.wav,A female giving a speech
Y-ejXrr7JYtM.wav,Loud snoring over and over
Y-ej17LDVOJc.wav,A cat meows once
Y-eqHJJJHy9o.wav,Drumming and people speaking
Y-en-yFsmIO8.wav,A helicopter hoovering in mid air
Y15LCVOb_j-s.wav,Door opening followed by young man scaring a young women
Y-essyyKfJao.wav,"Sizzling, a man speaking"
Y-exNedoHd3U.wav,The sound of car are heard with a crackling noise in the background
Y-ewnP5Xc_WY.wav,A man speaking over a motor running
YQRgwDUdSHlo.wav,Snoring noise followed by subdued laughter and more snoring
YJ04XOgiFb7Q.wav,A small cat meows
YIR9ktWGqz-Q.wav,A faucet is turned on while a man talks
YcFB_1EjhYwM.wav,A vehicle accelerates and then an engine revs down
YzcjG_UxatDA.wav,Rapid gunfire followed by faint musical sounds
YIeZg924Zsks.wav,A man singing along with pounding on a door
YIR7UatlUaS8.wav,Loud clanking followed by a vehicle passing and revving
YIR8K562Rb-s.wav,A vehicle idles then accelerates shifting gears loudly
Yqj3F55s96_g.wav,An helicopter engine works
Y4pOVFEJaRNU.wav,"A man speaks, computer keys click, some small slashing"
Y4pS4x7xb5_8.wav,"An adult male speaks, and a crowd cheers"
Y4pIp7MMNTeE.wav,A man is talking and a cat is meowing
Y4pLOA3DxbBA.wav,Small vehicles driving by
Y4pNQgw7JBPs.wav,People are talking and yelling
Y4oyytILfJq0.wav,"Hair spray is sprayed, and a tool vibrates"
Y4p-h_aOrhIw.wav,Sweeping and dog barking
Y4p7Zkw5irDk.wav,Rippling water flows steadily
Y4pGvBK7Z9t8.wav,A woman speaks and a dog barks
YQN0z_FAqURM.wav,Laughter and rustling followed by a brief silence
Y6ShwKu6Os8E.wav,Male burping and baby laughter and male laughter
Y6ShOqGWkxx4.wav,High winds are gusting and blowing followed by a tapping noise
YnyB_WEeEAIg.wav,A helicopter engine
Y6SYJzLNtrWQ.wav,Beeping sound with an explosion
Y6SV0upVsyQg.wav,Male voice sings as a pet meows in response
Y6SUzyFaFPnw.wav,A baby laughing with a dog barking
Y6SfzejnGjWE.wav,A man speaks and begins to laugh
Y6SbU6lpm_EM.wav,A motorcycle engine revs then someone begins talking then the engine revs louder
Y6SbDaC9Cnd0.wav,Loud continuous beep
Y6SaYApzBWKs.wav,A beep followed by a youngish male voice and then a second beep
YW1FrmspEJmQ.wav,Someone whistles several times while some people talk far away
Ylh1g0usqBHw.wav,A drill tool works
Yzd8P1qzrYlc.wav,Water splashing then a man speaks
Y_IWRXQpG4vY.wav,Wind blowing and leaves rustling with girls laughing
Y_IpFYMOB8sY.wav,"A train horn sounds, and then a train rushes by loudly"
Y3fxM0ntR7dQ.wav,A large explosion then white noise and beeping
Y_JN4E_naMeM.wav,Ambient nature sounds of birds chirping followed by water trickling
YamCmjshoX0Q.wav,Someone is snoring lightly and in a steady rhythm
YYV4P379CC94.wav,A race car accelerates and shifts quickly
YNFUyb9dI_vc.wav,Hissing with a cat meowing and a man speaking
YNFRgkHsWlGY.wav,"Various birds singing, wings flapping and a rooster crows"
YNFPOQULia_0.wav,"A person steps nearby, followed by toilet flushing nearby loudly"
YNFbkL1WFDhs.wav,A boy speeches and water starts flowing changing speed
YkMhJBYERn3A.wav,A speech between two persons
YkMm98iDp240.wav,Splashing with ducks quacking and men speaking followed by gunshots
YkMPufQ3o8SU.wav,Ticking with some musical notes then a person screams and another speaks
Y9XidEEj4HEg.wav,Vibration with a motor running
YNw03Pxb-7i8.wav,Footsteps followed by two bangs then people laughing
Y_8DVd3NKuTA.wav,"A person laughs, followed by a baby laughing, after which both a person and a baby laugh"
Y403d_pFpvx4.wav,"An adult male is speaking, and members of a crowd clap, cheer and whistle"
Y4039kI45_yo.wav,"A crowd of people are clapping and cheering, and an adult male is speaking"
Y4-mdO32lM9o.wav,A man talks and a package makes a crinkling noise
Y4-knqFh6Rdo.wav,Steam is hissing and a man speaks
Y4-nx7nOna50.wav,Train accelerating followed by train horn
Y4-nUyWv5xEU.wav,Infant crying with speech in the background
Y4-wEqDFgWeI.wav,A person whistles and people speak
Y4-ruGNp_CoE.wav,Water is splashing and a car passes by
Y402tNFGY23Q.wav,A motor idling and clicking while a man speaks
Y400GSZvGFQA.wav,An engine is revving
Y26KmPM2YkmQ.wav,Multiple emergency vehicle sirens and inaudible screaming
Y26U1UpfLVQY.wav,A man speaking with a stream of water in the background
Y26IdcFFk0E8.wav,"Low rumble of a car, people speak"
YPFtCFdBaXHE.wav,A small metallic gong chimes six times
Y26aG5nM0YZc.wav,A woman talking and a dog is barking
Y26dNsDuIt9Q.wav,A train is passing by and honks its horn
